Time,Pos_mocap_X,Pos_mocap_Y,Pos_mocap_Z
26.105,4.1722502098007,-0.387259072726587,0.230402600396206
26.11,4.17345243129851,-0.388142501542113,0.23062919419112
26.115,4.17473348094957,-0.389175041078238,0.230803258962529
26.12,4.17580816500786,-0.389908876236936,0.230973658178089
26.125,4.17661603480856,-0.390289240605947,0.231127949337422
26.13,4.17681437803558,-0.390410513705186,0.231142198758893
26.135,4.1770127212626,-0.390531786804424,0.231156448180364
26.14,4.17721106448962,-0.390653059903663,0.231170697601835
26.145,4.17740940771664,-0.390774333002902,0.231184947023306
26.15,4.17760775094365,-0.39089560610214,0.231199196444777
26.155,4.17780609417067,-0.391016879201379,0.231213445866248
26.16,4.17800443739769,-0.391138152300618,0.231227695287719
26.165,4.18517029928104,-0.395679630027461,0.23115568358208
26.17,4.18587168593326,-0.396101327396772,0.231095425989038
26.175,4.18644664674483,-0.396492583201097,0.231010671767039
26.18,4.18755646986567,-0.397191866201048,0.230880208372505
26.185,4.18831256759395,-0.397877409659195,0.230688201710172
26.19,4.18897728819445,-0.39837480332058,0.230496974645951
26.195,4.18978578629017,-0.398859293723769,0.230196449863252
26.2,4.19049869681084,-0.399409955381976,0.229950107581673
26.205,4.19123887056708,-0.399879244847598,0.229645768096701
26.21,4.19178141649743,-0.400175901399345,0.229437770044909
26.215,4.19219878250392,-0.400383570359846,0.229299440627879
26.22,4.19280503146403,-0.400816955254113,0.229062684279634
26.225,4.19329036923282,-0.401141644624476,0.228853160617512
26.23,4.19373652894119,-0.40144030417378,0.228635763564284
26.235,4.19424983702461,-0.401841899045463,0.228390937331185
26.24,4.19478579118261,-0.402298539920137,0.228124385239888
26.245,4.19552880221825,-0.402883296395124,0.227706204650904
26.25,4.19582603126735,-0.402884256447323,0.227512964845385
26.255,4.19628800893804,-0.403293667239756,0.227266623770005
26.26,4.1966031611767,-0.403549470709632,0.227093189012944
26.265,4.19678139888618,-0.403661397207492,0.22698061861289
26.27,4.19689535538475,-0.403742740320611,0.226896087128917
26.275,4.19706004727462,-0.403870188653423,0.226776753541033
26.28,4.19732596551172,-0.404092584175205,0.226561371944558
26.285,4.19755785313228,-0.404260463665089,0.226475900324548
26.29,4.19769382896994,-0.404434894761275,0.226407803085681
26.295,4.19784898268925,-0.404696600228118,0.226289950715053
26.3,4.1979321270514,-0.404922251142111,0.226121328466566
26.305,4.1979875100296,-0.40510331307155,0.225999162488149
26.31,4.19806150928324,-0.405320421915955,0.225877161785371
26.315,4.19816199398294,-0.405638568208965,0.225707832508612
26.32,4.19826379725476,-0.406162795546406,0.225383323214478
26.325,4.19827614588446,-0.406375510651568,0.225210044055778
26.33,4.19829167927451,-0.406596329242818,0.225034423619798
26.335,4.19827354671353,-0.406692537965858,0.224928718878402
26.34,4.19825184163409,-0.406775610241535,0.224830332774128
26.345,4.19819184965751,-0.407057810373924,0.224515034444347
26.35,4.19817033137732,-0.407092493082745,0.224461523240358
26.355,4.19814881309712,-0.407127175791565,0.224408012036369
26.36,4.19812729481693,-0.407161858500386,0.22435450083238
26.365,4.19756029149974,-0.407331511043008,0.22431079483252
26.37,4.19759224330714,-0.408151721995804,0.224707703342761
26.375,4.19742811096142,-0.408306851352429,0.225191429419558
26.38,4.19731991780971,-0.408572942331529,0.225751234152289
26.385,4.19720789135012,-0.408886978316285,0.226310595762938
26.39,4.19693989644773,-0.408905448407361,0.227072237867122
26.395,4.19680661388871,-0.409172225085029,0.227734842589132
26.4,4.19656185762143,-0.409266953178947,0.228272724279912
26.405,4.19647383941065,-0.409462850417713,0.228804031461246
26.41,4.19640464996779,-0.409667724060891,0.22923716878518
26.415,4.19635241730071,-0.409859672400913,0.229571342343068
26.42,4.19623641742735,-0.409945269151145,0.229802157111725
26.425,4.19610682783246,-0.410002135898892,0.22996018159135
26.43,4.19608073663128,-0.41012497084747,0.230052141303431
26.435,4.19608387700603,-0.410176198210602,0.230055019980287
26.44,4.19613357447045,-0.410339756448742,0.229976330023171
26.445,4.19619082395097,-0.410466288402433,0.229863182785988
26.45,4.19633043606483,-0.410646024890671,0.229703554358038
26.455,4.19646561142272,-0.410667581949527,0.229581976351628
26.46,4.1966038391622,-0.410697182503867,0.229445941500665
26.465,4.19675855022653,-0.410750426701654,0.229282278220012
26.47,4.19696059859634,-0.410858663500424,0.229078093537578
26.475,4.19719570722292,-0.410948887654774,0.228893979637492
26.48,4.19744465595899,-0.410970505907733,0.228783343926874
26.485,4.19773438322346,-0.411044440868957,0.22868249951613
26.49,4.19805243158495,-0.411115458309448,0.228598035826702
26.495,4.19840642056525,-0.411272639983537,0.228546003597855
26.5,4.19897313211478,-0.411591469072828,0.228443585190119
26.505,4.19950100916802,-0.411868431699632,0.228370218238957
26.51,4.20010872690869,-0.412206428598314,0.22832456971259
26.515,4.20066973069704,-0.412477477919662,0.228371867164518
26.52,4.20107590521438,-0.412634216052269,0.228446296751098
26.525,4.20144037695975,-0.412766023185071,0.228520218928697
26.53,4.20200590137191,-0.413048006667623,0.228622050499007
26.535,4.20256192801607,-0.413381615320831,0.22869993545854
26.54,4.20278135693181,-0.413477814229544,0.228749771430823
26.545,4.20300078584756,-0.413574013138258,0.228799607403105
26.55,4.20389277659521,-0.414115061977738,0.228948867249685
26.555,4.20411696430669,-0.414227809061077,0.228951986411463
26.56,4.20434115201818,-0.414340556144415,0.228955105573241
26.565,4.20456533972966,-0.414453303227754,0.22895822473502
26.57,4.20704784668411,-0.415516886200244,0.229190232618701
26.575,4.20776344284766,-0.415887076441739,0.229138895323225
26.58,4.20860194275795,-0.416306423385335,0.22905124053828
26.585,4.2093481556143,-0.416728275590142,0.229005832066889
26.59,4.20982175593813,-0.417004036462457,0.228944702965263
26.595,4.21099098974391,-0.417651020735115,0.228766282693255
26.6,4.2118899628338,-0.418082144247924,0.228630879703409
26.605,4.2128560984211,-0.41866976695992,0.228475960322904
26.61,4.21381676305737,-0.419214205813655,0.228261038884162
26.615,4.2147278488348,-0.41964700205066,0.22805036590275
26.62,4.21572407292137,-0.420114051686115,0.227810102829617
26.625,4.2168237951109,-0.420702597565577,0.227509279638387
26.63,4.21794414597316,-0.421366901496451,0.227184754830645
26.635,4.21900870725982,-0.421998423062714,0.226919035232893
26.64,4.21963736387548,-0.422272880195928,0.22687030379725
26.645,4.22104012217301,-0.423025489602832,0.226861994873186
26.65,4.22212132636843,-0.423750302119305,0.226947136242087
26.655,4.22303265714075,-0.42429508146021,0.227169484581779
26.66,4.22394578977646,-0.424762882646085,0.227499685801307
26.665,4.22474504342938,-0.42524968101765,0.227755488969196
26.67,4.22546822350601,-0.425760724515509,0.227944207416345
26.675,4.22671587849625,-0.426670892999655,0.228743133404866
26.68,4.22753622680056,-0.427366642312212,0.229117605547069
26.685,4.22892391752295,-0.428447863057468,0.229828790321641
26.69,4.22989827673391,-0.42914212515613,0.230387770183557
26.695,4.23106193813599,-0.430139403204071,0.230764217229217
26.7,4.23211041020177,-0.431119593712576,0.231021934383835
26.705,4.23290931638473,-0.431778158337833,0.231296432313658
26.71,4.23353679902388,-0.432268879250497,0.231481455169216
26.715,4.23429310959202,-0.432877358379017,0.231583883452586
26.72,4.23541805700348,-0.433852469577637,0.231552726647419
26.725,4.23627678498754,-0.434618802098463,0.231551563001139
26.73,4.23701718602862,-0.435274465680863,0.231556743677704
26.735,4.2377242624166,-0.435886522018273,0.231508343317482
26.74,4.23839112199681,-0.436381786065474,0.231342217910662
26.745,4.23862312214114,-0.436598812639052,0.231334088434376
26.75,4.23885512228546,-0.43681583921263,0.23132595895809
26.755,4.23981768254803,-0.437815358882814,0.231238227077184
26.76,4.24027265008284,-0.438291784765374,0.231145010642632
26.765,4.24050923048846,-0.438517660280794,0.231104208452211
26.77,4.24074581089408,-0.438743535796215,0.23106340626179
26.775,4.24194064480606,-0.439903100313888,0.230635925281686
26.78,4.24242918786573,-0.4404388737907,0.230457890292495
26.785,4.24279485105204,-0.440924663538269,0.230305356976027
26.79,4.24314417364405,-0.441428401809466,0.230137108819529
26.795,4.24353762753348,-0.441853694966976,0.229951549779969
26.8,4.24388248736606,-0.442235073655786,0.229800976408237
26.805,4.24416940501784,-0.442613811235085,0.22961771022246
26.81,4.24445367083028,-0.443087356786395,0.229407123656323
26.815,4.24468926953972,-0.443528405384881,0.22916336474383
26.82,4.24488385765832,-0.443968368102567,0.228901197783858
26.825,4.24505388010591,-0.444406965676995,0.228654834651594
26.83,4.24520568911746,-0.444792885042213,0.228463669594952
26.835,4.24530757404496,-0.445148463757251,0.228323270449495
26.84,4.24526696913046,-0.445477129034259,0.228145085479193
26.845,4.24525056091992,-0.445739459321886,0.228013839902975
26.85,4.24524151534766,-0.446140617238066,0.227750345910369
26.855,4.24533782560833,-0.446641016323552,0.227557387428281
26.86,4.24541544289422,-0.447080001196972,0.227351257295971
26.865,4.24539037711154,-0.447450881350275,0.22716807844283
26.87,4.24529327369345,-0.447773612877866,0.227025771133469
26.875,4.24515742169421,-0.448117516564148,0.226904184096664
26.88,4.24496959642059,-0.448601353050568,0.226802023220836
26.885,4.2448367205265,-0.449026027477164,0.226698275904642
26.89,4.24472359404438,-0.449417814534504,0.226573962128709
26.895,4.24456636929307,-0.449768198112315,0.226453962339466
26.9,4.24440714952911,-0.450176799050905,0.226193611105369
26.905,4.24429052890123,-0.450630935807414,0.226027002399015
26.91,4.24413709071466,-0.451089918432327,0.22593525375629
26.915,4.24390001340142,-0.451523834624232,0.225811095742617
26.92,4.2437213799833,-0.452026305791103,0.225657585606431
26.925,4.24341642987875,-0.452355381670205,0.225544225292822
26.93,4.24312065196294,-0.452645213279246,0.225474565751236
26.935,4.24347140741022,-0.453629287895647,0.225353878680508
26.94,4.24326416159284,-0.45417542379397,0.225236597115029
26.945,4.24297157758357,-0.45464921745396,0.22507830378611
26.95,4.24274720357469,-0.454973735264182,0.22498506460308
26.955,4.24243146458797,-0.455268969106169,0.224953271509934
26.96,4.24211615221324,-0.455513327881398,0.225014163668782
26.965,4.24210254269746,-0.455704082256857,0.225087272286327
26.97,4.24208893318169,-0.455894836632317,0.225160380903873
26.975,4.24207532366592,-0.456085591007776,0.225233489521418
26.98,4.24171682797488,-0.458465481935429,0.226957856005609
26.985,4.24158752765099,-0.459232687089603,0.227690098169694
26.99,4.2414010883806,-0.459716923748743,0.228382905925649
26.995,4.2413290620681,-0.460191079625341,0.229067051810157
27,4.24108609063204,-0.460556157257575,0.229666045922043
27.005,4.24090453851723,-0.460804846737759,0.230006944292986
27.01,4.24068478408041,-0.461190913418765,0.230407994996559
27.015,4.24051164155571,-0.461770395484933,0.230817481265902
27.02,4.24042339558699,-0.46213345813073,0.231010359983878
27.025,4.24027640372202,-0.462425199460732,0.23112216151389
27.03,4.2400536306188,-0.462655844317996,0.231167471107491
27.035,4.23986579325371,-0.462894511586384,0.231142981465354
27.04,4.23985928469223,-0.463208484149597,0.231082402868431
27.045,4.2398987290414,-0.463499064667518,0.230985239002885
27.05,4.23990124927184,-0.463692751868777,0.230864430935897
27.055,4.2398679245439,-0.463809813294057,0.230729986098467
27.06,4.23957168575684,-0.46363741654508,0.230603303249002
27.065,4.23947608880599,-0.463604046036639,0.230479019229224
27.07,4.23955262918104,-0.463711627786012,0.230353950130274
27.075,4.2399446742997,-0.464097884460441,0.229892413556783
27.08,4.24006644497047,-0.464127112676481,0.229728752482975
27.085,4.24017551803589,-0.464099286556244,0.229568234920502
27.09,4.24032997170313,-0.464111637544558,0.229452797095965
27.095,4.24040319340044,-0.464036914653856,0.229375563318635
27.1,4.24058116616647,-0.464023411487597,0.229377606901269
27.105,4.24080608702837,-0.464034916652724,0.229367130115072
27.11,4.24100267323182,-0.463965138526024,0.229393791106545
27.115,4.24132053287568,-0.463995675632359,0.229384990036662
27.12,4.24166176597657,-0.464070334940491,0.229393187876245
27.125,4.24204177760175,-0.464183237387179,0.229409411810926
27.13,4.24242745359772,-0.464279511803236,0.229417648377566
27.135,4.24257221038297,-0.464145033195068,0.229500705000404
27.14,4.24291218829612,-0.464167836602376,0.229456856633048
27.145,4.24348975293332,-0.46425275111447,0.229432096416201
27.15,4.24412232647819,-0.464417470600674,0.229418207064316
27.155,4.24456638669889,-0.464541499528703,0.229451531873635
27.16,4.24503047890273,-0.464644524018954,0.229492888240296
27.165,4.24548362416025,-0.464685226961877,0.229539823392986
27.17,4.24595913928637,-0.464728165016486,0.229558902169935
27.175,4.24662718808674,-0.464868829037829,0.229523436023917
27.18,4.24697865045433,-0.464906005911729,0.229536909262744
27.185,4.24783390480255,-0.465029933719379,0.22964965496805
27.19,4.24826161518042,-0.465056158508807,0.229683196618618
27.195,4.24911433395194,-0.465225844795702,0.229635101468492
27.2,4.24985358883088,-0.465414128683164,0.229505475892184
27.205,4.25054709532007,-0.465489289609985,0.229404287336708
27.21,4.25121736516632,-0.465553835812157,0.229376683724943
27.215,4.25193064199932,-0.465624499202937,0.229361460666972
27.22,4.2527044331712,-0.465726348640735,0.229338890410937
27.225,4.25363642909329,-0.4658924761276,0.22927286199771
27.23,4.25465542463563,-0.466083343245991,0.22914036287598
27.235,4.25544635688053,-0.466233878350796,0.229025756068819
27.24,4.2563274194408,-0.466436324401908,0.228965201364657
27.245,4.257104537863,-0.466591988072386,0.228982327640946
27.25,4.25779271159282,-0.466707653706994,0.229111536154124
27.255,4.25872339537505,-0.466934226800969,0.229230432339902
27.26,4.2595721111847,-0.467174909871494,0.229567004251736
27.265,4.2603461586218,-0.467452442016383,0.229964451799251
27.27,4.26116231051198,-0.467743124173076,0.230429274945596
27.275,4.26206867391185,-0.468065215278307,0.230986733387169
27.28,4.26298648919013,-0.46843631083201,0.231585592872913
27.285,4.26386293667197,-0.4687579103512,0.232270147266944
27.29,4.26466344865672,-0.469045724492692,0.232905906968681
27.295,4.26539157625606,-0.469321434529668,0.233504760098778
27.3,4.26603469589673,-0.469595577036814,0.23402369639931
27.305,4.2669858606008,-0.470041486425485,0.234479943221225
27.31,4.26771606595555,-0.470429842412529,0.234793481556529
27.315,4.26831016268118,-0.470777279176726,0.235037405892727
27.32,4.26897181231061,-0.47112316731764,0.23521684275532
27.325,4.26966256983563,-0.471434868485322,0.235348822355719
27.33,4.27023638828717,-0.471697468719823,0.23544693759382
27.335,4.27072986285991,-0.471986178544822,0.235472346445268
27.34,4.27141139823925,-0.472404475075306,0.235492580842964
27.345,4.27186410327027,-0.472714282966416,0.23549586521581
27.35,4.27224256754001,-0.472993643861481,0.235466354276227
27.355,4.27262098523873,-0.473255261992849,0.235406124618447
27.36,4.27299952207279,-0.473513610195755,0.235340199306186
27.365,4.27342876767998,-0.473860133032345,0.23519489705143
27.37,4.27357452039787,-0.473967328536306,0.235162950303688
27.375,4.27372027311576,-0.474074524040268,0.235131003555945
27.38,4.27434126061982,-0.47459124657601,0.234940200881705
27.385,4.27453180369099,-0.474770612212714,0.23483979416354
27.39,4.27536317683693,-0.475489851679069,0.234356190533872
27.395,4.27585440047628,-0.475955977452525,0.234117839732003
27.4,4.27602197450989,-0.476165811054055,0.233864594497699
27.405,4.2763653971969,-0.47652497131358,0.23363524265508
27.41,4.27660853070228,-0.476836314808518,0.233428170309885
27.415,4.27681232667069,-0.477131958801507,0.233205476558888
27.42,4.2769732389964,-0.477432427611157,0.232969873155007
27.425,4.2771127583547,-0.47775527417338,0.232745392286366
27.43,4.27727601388279,-0.478121767172413,0.232546859012766
27.435,4.27745873538324,-0.478541171055989,0.232362994217845
27.44,4.27765913807886,-0.479035926455959,0.23213631329616
27.445,4.27765577588671,-0.479383388000887,0.231947216254889
27.45,4.27777715707437,-0.479856689584277,0.231695353868943
27.455,4.27797454051279,-0.480345374999111,0.231417014168713
27.46,4.27804669726286,-0.480751165099061,0.231178041754373
27.465,4.2780644372604,-0.481159482144792,0.230984008312173
27.47,4.27811598836222,-0.481623850671158,0.230784713450971
27.475,4.27819891231348,-0.482141042351881,0.230566943713755
27.48,4.27823895318168,-0.482665257549286,0.230359413238934
27.485,4.27821672369562,-0.483156423619853,0.230154605127698
27.49,4.27828468814935,-0.483738110408385,0.229929733169748
27.495,4.27823796329702,-0.484330601371975,0.229755864925016
27.5,4.27807512065122,-0.484868452935649,0.22947624109154
27.505,4.27803966419061,-0.485380437374784,0.229241696333444
27.51,4.27799782091141,-0.485884274991606,0.229026089311602
27.515,4.27794249153086,-0.486354870325199,0.228829685546378
27.52,4.27789706142333,-0.486746637798317,0.228654618342077
27.525,4.27754506024284,-0.487730056915044,0.2282399349915
27.53,4.27754692874921,-0.488492228274361,0.228019647834851
27.535,4.27742297881852,-0.489188097130241,0.22773922959699
27.54,4.27724348483005,-0.489828054912024,0.227472060920001
27.545,4.27727556346686,-0.490367763261299,0.227333942523344
27.55,4.27727149533093,-0.491082650108514,0.227203435865587
27.555,4.27719586322447,-0.492105694591827,0.227127057530637
27.56,4.27714053503958,-0.492504632593886,0.227153462692915
27.565,4.27709790018583,-0.492659641447296,0.227203770089221
27.57,4.27705526533209,-0.492814650300705,0.227254077485527
27.575,4.27701263047834,-0.492969659154114,0.227304384881834
27.58,4.2769699956246,-0.493124668007524,0.22735469227814
27.585,4.27724033169953,-0.496287109277002,0.229164190723406
27.59,4.27726122643406,-0.496682294690278,0.229509105054994
27.595,4.27721354741604,-0.497929743054696,0.230652170185638
27.6,4.27711000176182,-0.498354940471284,0.231005542610071
27.605,4.27711490220898,-0.499487510747175,0.23191944844923
27.61,4.27723599641272,-0.500003250089724,0.232248428295902
27.615,4.27728824842515,-0.500980501236294,0.232783364827636
27.62,4.27721190713801,-0.501407759459621,0.232960343990834
27.625,4.27731235067094,-0.502154964154288,0.233127366545118
27.63,4.27690691741186,-0.502461676258958,0.233180071048204
27.635,4.27685978832854,-0.502834391757591,0.233137776293563
27.64,4.27714791333583,-0.503471251374036,0.233062945906371
27.645,4.27733722675151,-0.503796086191617,0.232991396782556
27.65,4.27752455927861,-0.504270977292404,0.232856608154876
27.655,4.27793843409546,-0.50476640998145,0.23276645373889
27.66,4.27805423361987,-0.504982485991263,0.232684441928135
27.665,4.27800559354821,-0.505040380901544,0.232603995975568
27.67,4.27793822041524,-0.505059308184237,0.232528743611799
27.675,4.27791656739808,-0.505144063705268,0.232434110638886
27.68,4.27818939363873,-0.505377681715513,0.232386869366892
27.685,4.27831061874929,-0.505446827236951,0.232353998345219
27.69,4.27840604866345,-0.50549819874225,0.232318676688863
27.695,4.27867329175539,-0.505590569807723,0.232254414969785
27.7,4.27871647200148,-0.505599190135976,0.232212924727263
27.705,4.27910771995852,-0.505667587822297,0.232090430984249
27.71,4.27933399474228,-0.505688511279106,0.232080469595526
27.715,4.27954079301942,-0.505691337850859,0.2320682088636
27.72,4.27973746028014,-0.505693213818281,0.232041084500212
27.725,4.27993292705365,-0.505707344377493,0.232011642854056
27.73,4.28030444767237,-0.505713895157828,0.231931054993853
27.735,4.28051094244139,-0.505707396633565,0.231929525696777
27.74,4.2808216757879,-0.505731956823326,0.231990160209526
27.745,4.28102309567709,-0.505724439803534,0.231988527210098
27.75,4.28122960169242,-0.50569736152139,0.231988844549075
27.755,4.2814648407147,-0.505622028168988,0.232006709531665
27.76,4.28150439058015,-0.505615045782949,0.232002089798671
27.765,4.2815439404456,-0.505608063396909,0.231997470065676
27.77,4.28158349031104,-0.50560108101087,0.231992850332681
27.775,4.28162304017649,-0.505594098624831,0.231988230599686
27.78,4.28166259004194,-0.505587116238791,0.231983610866692
27.785,4.28170213990739,-0.505580133852752,0.231978991133697
27.79,4.28174168977284,-0.505573151466713,0.231974371400702
27.795,4.28178123963829,-0.505566169080674,0.231969751667708
27.8,4.2852616938984,-0.505178295390122,0.231719916831032
27.805,4.28573288571535,-0.505030550782909,0.231698513028767
27.81,4.28623157406478,-0.504940386167121,0.231620004194515
27.815,4.28673044169446,-0.50485051171601,0.231525096237182
27.82,4.2871312184835,-0.504789681051196,0.231479305662139
27.825,4.28744687841582,-0.504769349803119,0.231479164650961
27.83,4.28827750622243,-0.504596318563499,0.231423026320661
27.835,4.28870102063257,-0.504525932145327,0.231343225500817
27.84,4.28902051805236,-0.504485714510147,0.231272199586525
27.845,4.2904936281996,-0.504268882693587,0.231117006308487
27.85,4.29103686531079,-0.504107800307391,0.231169369438361
27.855,4.29147254577408,-0.503980461029117,0.231279741906885
27.86,4.29193909785598,-0.503933201883821,0.231438073613396
27.865,4.29248628441558,-0.503893989968828,0.23175188923596
27.87,4.29310802593247,-0.503860628598314,0.232157487628914
27.875,4.29376654761146,-0.503837602031366,0.232593246519853
27.88,4.29444959370566,-0.503824854576781,0.233065921932276
27.885,4.29522184044759,-0.503856114502481,0.233622266328382
27.89,4.29583597057217,-0.503804445473994,0.234136977646212
27.895,4.29630279230765,-0.503819346617626,0.234507991893159
27.9,4.29699176908155,-0.503873125438968,0.235002574697228
27.905,4.29764751762994,-0.503934061136169,0.235354583805874
27.91,4.29825165631846,-0.503994523698588,0.235548481710405
27.915,4.2988442582644,-0.504056602789423,0.235660274246883
27.92,4.29936890983023,-0.504086315961281,0.235707776759212
27.925,4.29974821071269,-0.504080445454764,0.235713200465933
27.93,4.30001779964102,-0.504070991835379,0.235704904432594
27.935,4.30084691899745,-0.504165787102858,0.235586751737236
27.94,4.30133235053074,-0.504219401007042,0.23541308378006
27.945,4.30171504743312,-0.50430773985937,0.235264516273668
27.95,4.3021299444312,-0.504367753626832,0.23509751277543
27.955,4.30255692539548,-0.504451380090567,0.234915675059201
27.96,4.30292326179934,-0.504503909364537,0.234719135779202
27.965,4.30326117520221,-0.504566023180232,0.234517895846989
27.97,4.30359472528114,-0.504645917274857,0.234307607912695
27.975,4.30389724669768,-0.504727932869732,0.234095722522612
27.98,4.30412880006297,-0.504809533490808,0.233896530934142
27.985,4.30445651359586,-0.50490394955597,0.233674629984135
27.99,4.30480997587674,-0.505032455292386,0.233468574701415
27.995,4.30503347631524,-0.505142189864242,0.233355408873825
28,4.30520269360102,-0.505240815676058,0.233277907132213
28.005,4.30574273715278,-0.505587516316897,0.232876661626325
28.01,4.3060446311447,-0.505798836111165,0.232596148970341
28.015,4.3062622768242,-0.50599227288525,0.232354181364753
28.02,4.30645447980877,-0.506212755481744,0.232166376038583
28.025,4.30663471316521,-0.50643918600743,0.232023151376592
28.03,4.30678017848039,-0.506655215120084,0.231881735143522
28.035,4.30696395044932,-0.506930750041798,0.231710510340498
28.04,4.30726247402313,-0.507216590761632,0.231542788749793
28.045,4.30736701421179,-0.507405880219347,0.231424819008523
28.05,4.30757850651775,-0.507744721524915,0.231233433277928
28.055,4.30770852649553,-0.508094645848973,0.230996377880505
28.06,4.30786111050017,-0.508488451754057,0.230764986321255
28.065,4.30799152577276,-0.508903726842978,0.23051704530042
28.07,4.30810384424643,-0.509233241697795,0.230353822556648
28.075,4.30825675381542,-0.509520197225405,0.230272544689951
28.08,4.30849578098912,-0.510155169264844,0.229969070945665
28.085,4.30863524461656,-0.510542585346999,0.229749726727865
28.09,4.30866966162042,-0.510668349846325,0.229675144440994
28.095,4.30870407862428,-0.510794114345651,0.229600562154124
28.1,4.30873849562814,-0.510919878844976,0.229525979867254
28.105,4.308772912632,-0.511045643344302,0.229451397580383
28.11,4.30931987695731,-0.512972990250774,0.228552862746903
28.115,4.30932247937321,-0.513249740917643,0.228414365425223
28.12,4.30941235999068,-0.514187027273623,0.227998556289394
28.125,4.30955263001026,-0.514692282089864,0.2277915695398
28.13,4.3097684197419,-0.515561485278717,0.227376964043303
28.135,4.30984973089079,-0.516214659554587,0.227057865438778
28.14,4.31014777246465,-0.516981603244123,0.226857839162135
28.145,4.31015692881726,-0.51744763001856,0.226656241536472
28.15,4.31023845797335,-0.518221065832691,0.226514302717828
28.155,4.31030121126353,-0.518723495541904,0.226513254188685
28.16,4.31039768959837,-0.519193024335147,0.226572679393879
28.165,4.31074382539312,-0.519941762992844,0.22686718815483
28.17,4.31099693780669,-0.520721338860553,0.227321264366804
28.175,4.31138827960067,-0.521742208549193,0.227994437500619
28.18,4.31156988611987,-0.52228245468257,0.228413321585102
28.185,4.31184431997617,-0.522831683564855,0.228895213688447
28.19,4.31228987321917,-0.523673055591261,0.229697738853349
28.195,4.31253109349828,-0.524243063155893,0.230267740488666
28.2,4.31260583941363,-0.524431294855365,0.230462203694635
28.205,4.31268058532897,-0.524619526554838,0.230656666900605
28.21,4.31342834303832,-0.526259219194895,0.232012717695482
28.215,4.3137178203092,-0.526891530501627,0.232386408141366
28.22,4.31423549763891,-0.527666330080474,0.232692409320782
28.225,4.3145712797628,-0.528086149767926,0.232899432039782
28.23,4.3148481494101,-0.52862474201054,0.233066676202274
28.235,4.31494252127204,-0.528862741800241,0.233109376841058
28.24,4.31503716728965,-0.529173007248769,0.233100484371301
28.245,4.31514656190177,-0.529556758906201,0.233058841868805
28.25,4.31523695360662,-0.529875536771389,0.233039746348568
28.255,4.31535964476496,-0.530138710286953,0.233023856498201
28.26,4.3156104135623,-0.530387613242008,0.233021750538241
28.265,4.31572416630489,-0.530523892367175,0.233014154189455
28.27,4.31579282117793,-0.530644038395,0.232995923414635
28.275,4.31584108084845,-0.53072509098891,0.232983757100774
28.28,4.31588023098262,-0.530788682463858,0.232974299484094
28.285,4.3160706605659,-0.530950859145076,0.232807072371828
28.29,4.31614540710244,-0.530982692570272,0.23273151003722
28.295,4.31639852151016,-0.531038983013552,0.232700173373048
28.3,4.31643635512942,-0.531008501293011,0.232563206290639
28.305,4.31663667617063,-0.531033657995143,0.232511811274368
28.31,4.31682546208754,-0.531015054331744,0.232453130933565
28.315,4.31693043320943,-0.530966079530586,0.232380889296982
28.32,4.31702974340845,-0.530887859960186,0.232318600943158
28.325,4.31711979596205,-0.530786471325642,0.232287292485696
28.33,4.31718732329992,-0.530701700333574,0.232269750282241
28.335,4.31728210771279,-0.530633871362894,0.232210754494644
28.34,4.31729398998294,-0.530574219439995,0.232119602621701
28.345,4.31742521935256,-0.530505535356588,0.23208020362001
28.35,4.31762429496514,-0.530391540446467,0.23202159396377
28.355,4.31775859811592,-0.530306838988563,0.231977368027134
28.36,4.31809881526201,-0.530233551282241,0.231941383053914
28.365,4.3183326417768,-0.530136713982247,0.231903971839237
28.37,4.3184450350116,-0.530020464932293,0.231863031746591
28.375,4.31855476167022,-0.529889678874937,0.231836908812783
28.38,4.3186732374443,-0.529749918981471,0.231833918145089
28.385,4.31878845210154,-0.529635454317338,0.231826359751546
28.39,4.31885842846088,-0.529542704120332,0.231812707269276
28.395,4.31896987745897,-0.529445791749542,0.231743344688026
28.4,4.31928834853832,-0.529346351905268,0.231698951795937
28.405,4.3195722162596,-0.529230932107318,0.231678998211058
28.41,4.31972755429462,-0.529102079055276,0.231648922365971
28.415,4.32001157176338,-0.528778238334742,0.231439931629422
28.42,4.32022356039357,-0.528619154607658,0.231300834149048
28.425,4.3204786550393,-0.528441567924359,0.231150133672338
28.43,4.32072534640725,-0.528238947889217,0.231010274750531
28.435,4.32099559453885,-0.528032155639181,0.230889440913691
28.44,4.32144910097953,-0.527841413469912,0.230829950277488
28.445,4.32167634436236,-0.527612556142604,0.230735588323539
28.45,4.32184047880025,-0.527399289238149,0.230661164994654
28.455,4.32203556257583,-0.52722379718632,0.230720763845071
28.46,4.3222316713594,-0.527064823565471,0.230858239197549
28.465,4.32244311482629,-0.526927985497487,0.231111034022416
28.47,4.32272214299015,-0.526776194999554,0.231457436147326
28.475,4.3231318558042,-0.526616387716414,0.231911731096138
28.48,4.32361968250123,-0.526469361805867,0.23241868556578
28.485,4.32403022247618,-0.526290089884687,0.232816392178696
28.49,4.32442324516285,-0.526106983897366,0.233194822685942
28.495,4.32476478164905,-0.525937981115427,0.233525472161654
28.5,4.32513493361244,-0.525779244873482,0.233748098845528
28.505,4.32543322672232,-0.525599584419102,0.233960288496666
