Time,orient_mocap_X,orient_mocap_Y,orient_mocap_Z
17.76,-0.0422112682611432,0.0774575633363997,0.14110831776096
17.765,-0.0340280446703877,0.0807866378446358,0.140753277764411
17.77,-0.0315855100649541,0.080960854813126,0.140182316035709
17.775,-0.0290399568769002,0.081246295858526,0.139594166462726
17.78,-0.0271792685796035,0.0814672611113816,0.138849289473477
17.785,-0.0245517993574956,0.0815755220013101,0.138242676502211
17.79,-0.0230609276342504,0.0816174925784811,0.137739814445159
17.795,-0.0225142801841739,0.0792990649541451,0.137438231916309
17.8,-0.0209472492922965,0.0820886892274146,0.137200865719268
17.805,-0.0208614826485103,0.0822468603234204,0.13704817987699
17.81,-0.0203824551829718,0.0826969465619839,0.137004933491551
17.815,-0.019873020607902,0.083173448392984,0.136936877971143
17.82,-0.0185922852674984,0.0844000750743787,0.136928046019995
17.825,-0.0170042559597177,0.0855626280691228,0.136915233840912
17.83,-0.0167373448926594,0.0861678691293916,0.136992138155884
17.835,-0.0177102431281822,0.087266061804224,0.137146393620034
17.84,-0.0154074282661326,0.0880793982154278,0.13731041241203
17.845,-0.0162408474264876,0.0884219063246746,0.137348914901754
17.85,-0.0151360715542441,0.0907607593347302,0.137330937981628
17.855,-0.013160029935335,0.0921907910902156,0.13727670862973
17.86,-0.0128939427866103,0.0932437784122329,0.137130363952143
17.865,-0.0121955936306113,0.0943739694441557,0.136982125981158
17.87,-0.0120917134695343,0.0951481999588792,0.136784435472369
17.875,-0.0115241110490446,0.095488057046066,0.136303546844459
17.88,-0.0102801732136784,0.0961288818343905,0.136047290416283
17.885,-0.0112290818626987,0.0974144112729007,0.13572129288507
17.89,-0.0103928601599161,0.0977953043697891,0.135326675989652
17.895,-0.0117509373098863,0.0991224608437451,0.134829439712452
17.9,-0.0108601929506092,0.0992730041428696,0.13429886074318
17.905,-0.00917838672156122,0.100541516319802,0.133798569614377
17.91,-0.00990177420040466,0.101532280899203,0.133337079406912
17.915,-0.00850760822667023,0.1022783110392,0.132947946320308
17.92,-0.00794609607066665,0.103137340274407,0.132562396792197
17.925,-0.00834794807818565,0.104328222126285,0.132242297479417
17.93,-0.00687535076463961,0.105408420763705,0.131794450122522
17.935,-0.00399059407211171,0.10563598264856,0.131354252944331
17.94,-0.00113202923918461,0.105618975177516,0.130794234029985
17.945,0.000607692435822075,0.105465451506737,0.130357453598021
17.95,0.00132622693609994,0.104648953042402,0.129503210396814
17.955,0.00202955435233946,0.103822647697189,0.128524282455299
17.96,0.00251245823907667,0.102180575800971,0.127525117197187
17.965,0.00479287339141511,0.101494483102667,0.126270247958338
17.97,0.00335759240947087,0.0995771184964698,0.124936327977917
17.975,0.00186416703286575,0.0980605358893386,0.123534974522079
17.98,0.000635631428586568,0.0969766351003174,0.121787086598052
17.985,-0.00307214797332576,0.0972443239364112,0.119782299295391
17.99,-0.0080743941395864,0.0957819238550676,0.117779253075237
17.995,-0.0108319149713736,0.0950754916193862,0.1156278409661
18,-0.0166468208601468,0.0930624200822052,0.113752178754127
18.005,-0.0219395757051825,0.090943657020505,0.111888222676118
18.01,-0.0259763156609381,0.0890949955248862,0.110037848012541
18.015,-0.02757713627704,0.0879548629229157,0.108298939422239
18.02,-0.0300358990731391,0.0867356227657986,0.106625484302195
18.025,-0.0331632911265102,0.0847650600329694,0.105058837470207
18.03,-0.0353320966732135,0.0821206919042274,0.103703743058706
18.035,-0.0366694464813085,0.0793305322137604,0.102467534730468
18.04,-0.0349613278569059,0.076776511512499,0.101442892306881
18.045,-0.0353884642320565,0.0741813266038212,0.100580321027476
18.05,-0.0355917820040114,0.0724859366694254,0.0998785611090899
18.055,-0.0359572030562314,0.0704294487200454,0.0995769774607056
18.06,-0.0332806688015246,0.0688479843282518,0.0996304395451447
18.065,-0.032123477185157,0.0676864489460021,0.0996736046605987
18.07,-0.0325563248524452,0.0665751362553634,0.099813087633798
18.075,-0.0339520225386515,0.0665289099007821,0.100304889609528
18.08,-0.0341946605435959,0.0694947137682071,0.100791932562201
18.085,-0.0339586124866207,0.070739475896151,0.101653012420482
18.09,-0.0321812271578161,0.0718581375638652,0.102250001184474
18.095,-0.0326451777931089,0.074153880804706,0.102709030402238
18.1,-0.0328094574980069,0.0722480568132525,0.103180760741063
18.105,-0.032753014807471,0.0730318627145868,0.103682072356849
18.11,-0.0326144752036518,0.0716255865783328,0.104269342230344
18.115,-0.0314590544603307,0.0701639068846016,0.104898209785267
18.12,-0.029850482393209,0.0687184592184338,0.105485426459608
18.125,-0.0292785838560402,0.0702296284056697,0.106015540248606
18.13,-0.0286863727836278,0.0736926091857533,0.106644740421632
18.135,-0.026482434043467,0.0740897308609022,0.107229795133075
18.14,-0.0263611172306689,0.0737670830003868,0.108090620896371
18.145,-0.0273915521740413,0.0750162123625959,0.108924196440267
18.15,-0.0266562434042839,0.0738750432349145,0.109638859694627
18.155,-0.0261725474371058,0.0736671712985575,0.10996540586832
18.16,-0.0246899032696456,0.0722263154473313,0.110011786769371
18.165,-0.0229850887751966,0.0702203548225641,0.110080831886702
18.17,-0.0218087287422374,0.0688255209336977,0.110911241425277
18.175,-0.019580436823408,0.0671189196572213,0.111696839601043
18.18,-0.0175694379388721,0.0661235577475334,0.1128470794117
18.185,-0.0161617370716192,0.0666575668138485,0.113486529433976
18.19,-0.0191039616137511,0.0712006304299849,0.114051490376327
18.195,-0.0198932628110718,0.0738857508452747,0.114540206815171
18.2,-0.021027478452305,0.0766089365381652,0.114888218476168
18.205,-0.0198062311842545,0.0707830810560419,0.115118711928021
18.21,-0.0189993108414496,0.0688956128545282,0.115066019640496
18.215,-0.0202208499459095,0.069029089011715,0.114958538804475
18.22,-0.0208109392706295,0.0685705921948706,0.113880520510468
18.225,-0.0201182291626817,0.068145514249318,0.112457396675753
18.23,-0.0190971290001059,0.0679032842524467,0.110388112053658
18.235,-0.018814310913331,0.0666601487458405,0.108351466283214
18.24,-0.0190298597646314,0.0659187440138063,0.106190788858003
18.245,-0.0209122786925122,0.0638448303195037,0.10402878928814
18.25,-0.0198008422951205,0.0640852519672158,0.101888394541051
18.255,-0.0204830116223901,0.0637234674116334,0.0997023774347688
18.26,-0.0216514140947864,0.0625709192271226,0.0974517131225118
18.265,-0.0227326111418978,0.0622188696400921,0.0951117955263585
18.27,-0.024108531737153,0.0621304526750579,0.0926368676517369
18.275,-0.0249752905963504,0.0628260942109757,0.0900739312823071
18.28,-0.0247136386813579,0.0649193649963211,0.0876182125410529
18.285,-0.0244009052698553,0.0678251032649814,0.0852928263306018
18.29,-0.0254313638953608,0.0717780524570452,0.0833949075255044
18.295,-0.0268235780560653,0.0739068139140078,0.0818114296813272
18.3,-0.028433413570493,0.0767548668144974,0.0802105285300513
18.305,-0.0321015881655149,0.0795276307328569,0.0784325353112283
18.31,-0.0358426395125633,0.0849530596206901,0.0766230105534253
18.315,-0.0397205127682567,0.0883669133531701,0.0749301244160519
18.32,-0.0427633074040813,0.089922727279124,0.0733090054916174
18.325,-0.0443880666074725,0.0910991348093568,0.0719321487807638
18.33,-0.0442303442051575,0.0919621746263395,0.070740374830078
18.335,-0.0417496071888988,0.0922814650118801,0.0696727918472522
18.34,-0.0389171643818581,0.0924974241141863,0.0683479015237095
18.345,-0.0384236567351323,0.0925049139455532,0.0657369785626003
18.35,-0.0379301563266659,0.0925125209777254,0.0629483372599525
18.355,-0.0374366630212521,0.0925202452109516,0.0602851007962768
18.36,-0.0369431766836722,0.0925280866454841,0.0575307057225582
18.365,-0.0341968944598046,0.0937935504400786,0.0547164312444539
18.37,-0.0332045569388118,0.0961274092882613,0.0518863586815718
18.375,-0.0318422608714348,0.0972267496355695,0.0484632422158392
18.38,-0.029719210513159,0.0971814080319396,0.0447288897151947
18.385,-0.0248377736307125,0.0964665076231617,0.0404891745306512
18.39,-0.0233107531986385,0.0989347387189453,0.0361429687154898
18.395,-0.02342526022189,0.0998729822107781,0.032910037028172
18.4,-0.0217475257329237,0.10055128391342,0.0296722376357606
18.405,-0.022644638832053,0.100764146665385,0.0261944719206637
18.41,-0.021785994267876,0.101037172796593,0.0227305503769731
18.415,-0.0210604282362379,0.101376220147951,0.0190883931193905
18.42,-0.0214568997747041,0.103050310640572,0.0155994170134029
18.425,-0.0223031333238408,0.104670470052529,0.0125897869982884
18.43,-0.0228056487178092,0.105027719434868,0.00928804796159144
18.435,-0.0226197682228125,0.10575322248242,0.00624960145353157
18.44,-0.02094903986503,0.10637999189955,0.00281264521860342
18.445,-0.0207235460160002,0.1071152700563,-0.00087550858376216
18.45,-0.024395649774449,0.108577946335377,-0.00460069879438986
18.455,-0.0244504904935344,0.110028472922482,-0.00831913245877765
18.46,-0.0237053081779231,0.110770593352388,-0.012027801241619
18.465,-0.0225678691651894,0.111338881889235,-0.0156548757901789
18.47,-0.0220429957464732,0.111931762216388,-0.0190193010482177
18.475,-0.0213258386962011,0.112370582367145,-0.0226338100078201
18.48,-0.01935303735637,0.112804308617132,-0.0260455124812247
18.485,-0.0173390686603443,0.114037087752893,-0.0295502155877506
18.49,-0.0162517460780213,0.116609502826112,-0.0328492187812052
18.495,-0.0169102359603038,0.118142175667771,-0.0361426124622668
18.5,-0.0184964054727101,0.118205248797167,-0.0393447913240345
18.505,-0.0175578156782887,0.118219650910808,-0.042434529342959
18.51,-0.0159768017573021,0.119017229573437,-0.0461457264871018
18.515,-0.0138575882485616,0.118828686096995,-0.049991340657631
18.52,-0.0126832636394701,0.117671362473529,-0.0543519143406104
18.525,-0.0124518899260934,0.116282815834252,-0.0578104552627149
18.53,-0.0100176547298066,0.114969100397716,-0.0611807602157399
18.535,-0.00369125844927431,0.11559422481343,-0.0645786163497095
18.54,-0.0020184751707761,0.114527187519763,-0.0678740632421661
18.545,-0.00401841423215599,0.117863922469981,-0.0709454796713866
18.55,-0.00382168284715679,0.117275719144788,-0.0737498833713171
18.555,-0.00336653881623347,0.117107492809241,-0.0762700516976125
18.56,-0.00288981565018625,0.117040395645594,-0.0779593352881844
18.565,-0.00260484696324458,0.116485745884196,-0.0813732051330265
18.57,-0.00231919862067437,0.115931572416155,-0.0850143699104497
18.575,-0.00203287042630981,0.115377874978869,-0.0898571263460957
18.58,-0.00174586218293207,0.114824653310749,-0.0948176369254613
18.585,-0.00405016094865648,0.103834079800398,-0.0996420979914157
18.59,-0.00557490667592594,0.100177315705194,-0.104706408339695
18.595,-0.00979136000736685,0.0955021030026738,-0.110029334888421
18.6,-0.0118218194871539,0.0896118787566659,-0.115480200192412
18.605,-0.0166715155435737,0.0866158843196727,-0.121009807763726
18.61,-0.020993794874624,0.0837060271681259,-0.126580075715099
18.615,-0.0238334666868138,0.0796824712478398,-0.130184737659651
18.62,-0.0263984854587903,0.076103745413522,-0.133428705766551
18.625,-0.02893206914142,0.0734210469861336,-0.136131974437279
18.63,-0.0304166074066328,0.0710775692842089,-0.138500322327547
18.635,-0.0304626089778649,0.0688613259635689,-0.140793009098957
18.64,-0.0316211141131419,0.066182310017781,-0.142758460792567
18.645,-0.031561744451147,0.0655102363131557,-0.144420244832508
18.65,-0.0325387438215464,0.0641219510659427,-0.145937564273041
18.655,-0.0343385664665108,0.0622027495718034,-0.147378092157035
18.66,-0.0357145628695798,0.061199477261633,-0.148670443390496
18.665,-0.037232910414181,0.0598668835835248,-0.149760029176794
18.67,-0.0370295363450039,0.0592505493409183,-0.150940662651223
18.675,-0.0371400001306846,0.0591618693848716,-0.152111529040505
18.68,-0.0385227356975341,0.0583897914977908,-0.153134162403254
18.685,-0.0373157551477377,0.0581846982208012,-0.153966643116131
18.69,-0.0348467773469328,0.0620623565214898,-0.154638194362691
18.695,-0.0331700254419007,0.0636021153593359,-0.154601135019457
18.7,-0.0326295893153896,0.0646719870779814,-0.153668604312684
18.705,-0.0327966451343292,0.0652808933638806,-0.152590853286626
18.71,-0.0325679514160964,0.0664590779018368,-0.151333261948122
18.715,-0.0333859440301923,0.0712122140119338,-0.150155408634744
18.72,-0.0363612691327613,0.0750454452330686,-0.148509995979302
18.725,-0.0365508448402536,0.0740992819504732,-0.146800129453221
18.73,-0.0347629741131778,0.0750479379869385,-0.144843036984353
18.735,-0.0342742604668286,0.0749322535212122,-0.142857490887549
18.74,-0.034497131646924,0.0760140120698043,-0.140861605010873
18.745,-0.0328036321895108,0.0749605491992368,-0.13941041976743
18.75,-0.0293188240736283,0.0789445257843751,-0.138682822829485
18.755,-0.0283569078636537,0.0791630491126888,-0.137786921833126
18.76,-0.0280835174086513,0.0785777725671783,-0.136995490170941
18.765,-0.0284738143444929,0.077534403903405,-0.135771402162037
18.77,-0.0282359444217698,0.0774056258369437,-0.134799832677077
18.775,-0.0270785559064565,0.0775292722610434,-0.133372485934871
18.78,-0.0263425794512802,0.0780243974728469,-0.132380432874422
18.785,-0.0247301235844431,0.0812390243772964,-0.131480279031843
18.79,-0.0250042579977139,0.078842507523686,-0.130382569688407
18.795,-0.0240450932820865,0.0820335845225827,-0.129399882997206
18.8,-0.0232797943062617,0.0789979684863386,-0.128449589142146
18.805,-0.0238174923402771,0.077335106087549,-0.127622366085034
18.81,-0.0227282748316999,0.0783493860158536,-0.126786870052614
18.815,-0.0230469836097025,0.0773739504363777,-0.126014375262243
18.82,-0.0234226764773453,0.0770543205431012,-0.12524028266297
18.825,-0.0229204684076027,0.0770593235369738,-0.124853761600619
18.83,-0.0219363055730827,0.0769252448469146,-0.124096654479085
18.835,-0.0206833281815559,0.0788176196527903,-0.123292392660568
18.84,-0.020250796741563,0.0773028117489436,-0.122752775386153
18.845,-0.0195792070556772,0.0771553166184733,-0.121900426049789
18.85,-0.019207392670428,0.0779065840915124,-0.121108217081323
18.855,-0.0200020961170406,0.0776038974372099,-0.120419005454176
18.86,-0.0209520634062894,0.0771607694356327,-0.119717508190973
18.865,-0.0253529491180148,0.0783562917097912,-0.119258605029489
18.87,-0.0284224745652358,0.0786097023119346,-0.118596958019034
18.875,-0.0315229206558057,0.0798007334533298,-0.118302703584768
18.88,-0.0334717555592751,0.0829072260269925,-0.118325189586736
18.885,-0.0342065800286097,0.0861242772616799,-0.118040804082374
18.89,-0.0346480050394013,0.0894034364229667,-0.117842438822106
18.895,-0.0393369699125049,0.0929304202575116,-0.117770724062736
18.9,-0.0444536792811469,0.0946601839957761,-0.117508494315361
18.905,-0.0445245096632905,0.0998387021823479,-0.117357339586074
18.91,-0.0467301243595537,0.101154489658956,-0.117354068403221
18.915,-0.0474212237994094,0.103582601479739,-0.117438231093126
18.92,-0.0481347511627646,0.106280993753532,-0.117672454639508
18.925,-0.0499525587581779,0.107186685896604,-0.117371824191493
18.93,-0.0499640628840062,0.107214997911378,-0.117060567490073
18.935,-0.0493010153881887,0.10688979639431,-0.116960158977599
18.94,-0.0505908554254011,0.109429745450375,-0.116793372273467
18.945,-0.0494774108864561,0.110907282547802,-0.116886531810574
18.95,-0.0487682943553521,0.111475859818875,-0.117266938643286
18.955,-0.047045646294045,0.114104846394618,-0.117534241207296
18.96,-0.045479114144173,0.114276993000184,-0.117803654578021
18.965,-0.0443305808564137,0.113654882980999,-0.117983123707157
18.97,-0.043833472873414,0.113012330054058,-0.118225478518725
18.975,-0.0417225678588234,0.114578755743878,-0.118393145369451
18.98,-0.0396321128934921,0.114413197740533,-0.118762443468689
18.985,-0.0373815016827953,0.115750114095504,-0.11923981306129
18.99,-0.0340077936337212,0.114454045543109,-0.119732636401119
18.995,-0.0325017065399369,0.119208869307308,-0.120207919123592
19,-0.0325219361421894,0.117783439743314,-0.120645668263378
19.005,-0.0292815133335716,0.116191261036777,-0.121098461745585
19.01,-0.028494785721388,0.117793569188156,-0.121589947604192
19.015,-0.0275989551472336,0.118737935258931,-0.122404590937396
19.02,-0.0268032881490047,0.118869513641003,-0.123047298276939
19.025,-0.0256089059287131,0.1199674499199,-0.123887106558819
19.03,-0.0237985896442232,0.120696433871485,-0.124518425655837
19.035,-0.022949391603262,0.119202987737811,-0.125328291409824
19.04,-0.0219236673086782,0.120622014859383,-0.12621070871581
19.045,-0.0207740697202353,0.124726716090312,-0.127022299262037
19.05,-0.0198834009754807,0.12492235308691,-0.127681186005642
19.055,-0.0194645145992937,0.124330591365655,-0.128439310259479
19.06,-0.0178983386156995,0.124460192883693,-0.129226378838654
19.065,-0.0170005117524451,0.125883800634789,-0.129714846230872
19.07,-0.0161960816162621,0.126731704519537,-0.130599046170398
19.075,-0.0158101855797917,0.12617881218171,-0.131289034960598
19.08,-0.0165203850288652,0.126773171793289,-0.131872793357158
19.085,-0.0149138070591885,0.127478657170982,-0.132449991099482
19.09,-0.0155879651461211,0.126833860388331,-0.133195693772967
19.095,-0.015574952232563,0.129723017514404,-0.133803190653424
19.1,-0.0154401598298133,0.130381498377477,-0.134402756664606
19.105,-0.0142376321857256,0.128544719468727,-0.13500153109673
19.11,-0.0124694418655942,0.127626098810881,-0.135666938133432
19.115,-0.0113873085841859,0.12932458446554,-0.13656543701082
19.12,-0.0107937140501761,0.130071111646349,-0.136857593468485
19.125,-0.0102152778968625,0.129459412011952,-0.137557631196688
19.13,-0.00949733494610044,0.128913901942759,-0.138227306942909
19.135,-0.00838530032170706,0.12824710900101,-0.138886796921588
19.14,-0.00670917348856759,0.129221819161049,-0.139547817880688
19.145,-0.00743994336586785,0.127268737612,-0.14046908565691
19.15,-0.0068288753475215,0.124373242864479,-0.141442034752532
19.155,-0.00690764147103497,0.123342785265368,-0.14224336462862
19.16,-0.00610683540050848,0.120481962269158,-0.143337276332253
19.165,-0.00612328035335179,0.118338966565256,-0.144522011240062
19.17,-0.00728835399631748,0.118094398737014,-0.146077686446008
19.175,-0.00845344885566144,0.117850152281416,-0.14738769412578
19.18,-0.0166699417415487,0.117037624179791,-0.149250518495195
19.185,-0.0209689917436446,0.115447816504204,-0.151181427566584
19.19,-0.0263130709660062,0.114717890275286,-0.152763815286004
19.195,-0.0360669002064505,0.115917748923767,-0.154409517208002
19.2,-0.0417734327696873,0.112032174337476,-0.156305778830555
19.205,-0.0478449554552213,0.110995700267578,-0.158287582160293
19.21,-0.053357186479698,0.112495538309082,-0.159818343923501
19.215,-0.0559671043205567,0.110051534298977,-0.161181405699234
19.22,-0.0573583231103626,0.105840009217655,-0.162266826447638
19.225,-0.0591766534570282,0.102461043414493,-0.163741512442538
19.23,-0.0594073229257058,0.100031425532119,-0.164620263124847
19.235,-0.0572882562060687,0.0990336965043131,-0.164887951859377
19.24,-0.0594917337467999,0.100142615790435,-0.165408457104314
19.245,-0.0564228524313609,0.0917225527793478,-0.165726429001941
19.25,-0.0562328149981902,0.0899460131840665,-0.165659032050232
19.255,-0.0566323913511051,0.0935465195032657,-0.165610997855569
19.26,-0.0561766481540177,0.0894454163006445,-0.165404985999473
19.265,-0.0557293559567126,0.0886361824631698,-0.164933555539918
19.27,-0.0554720558144755,0.089247147012252,-0.164678369026735
19.275,-0.0548190583385774,0.0830585393965705,-0.163959961742166
19.28,-0.0537876736975997,0.0825619971692107,-0.16308966699492
19.285,-0.0539765367466656,0.0829030769325083,-0.16272037497777
19.29,-0.0558338852297103,0.0799865118973394,-0.161848269682862
19.295,-0.0544888489050535,0.0790731124759412,-0.160670683422171
19.3,-0.0535808357125718,0.0822167782552073,-0.159829672639161
19.305,-0.0539364867382164,0.0806686428172509,-0.158879550746363
19.31,-0.0545467520378429,0.083243329675827,-0.157550549754394
19.315,-0.0543019225341941,0.0849295607096361,-0.156255755938957
19.32,-0.0537250868431577,0.0828857077123585,-0.155024829232279
19.325,-0.054246341470676,0.0823598170222116,-0.153841409397786
19.33,-0.0553519981363498,0.0848944880321026,-0.152789002749846
19.335,-0.054911310224521,0.0844746404621407,-0.151143459277099
19.34,-0.053163442858079,0.0802208584021841,-0.149914895804524
19.345,-0.0527779259739624,0.0806890860847635,-0.148950561402158
19.35,-0.0503824542995171,0.0808924751562915,-0.147638095318425
19.355,-0.0497679542566291,0.0867185168097362,-0.146227396478508
19.36,-0.0476511924336225,0.084195210823297,-0.145184063810219
19.365,-0.0453288529400603,0.0824124912739545,-0.144025425358415
19.37,-0.04427702231057,0.0822858183885893,-0.142699480114896
19.375,-0.04321609908416,0.0821027910258605,-0.141181411835411
19.38,-0.0408657790313147,0.081826655649951,-0.139832025618242
19.385,-0.040598588729349,0.0861653340211328,-0.138950792897982
19.39,-0.0375043541864315,0.0855861378441002,-0.137438901380136
19.395,-0.0351237612778691,0.0873152376422521,-0.136022259859989
19.4,-0.0314599467799014,0.0877877597487632,-0.134679638170703
19.405,-0.030331497308938,0.085989644344163,-0.133016921143701
19.41,-0.029723026752695,0.0893551331471675,-0.131284041941764
19.415,-0.0278430295203519,0.0889006750819956,-0.129532043530441
19.42,-0.0268393181537958,0.0886819647291026,-0.127786478435834
19.425,-0.0269512414279509,0.0904757095975623,-0.126190544903545
19.43,-0.0262646273926788,0.0909956665713537,-0.124688724348676
19.435,-0.0263175297922986,0.093652917405339,-0.123332924922991
19.44,-0.0239515544733975,0.0907248356200247,-0.122321859710275
19.445,-0.0245153887200233,0.0913885536108242,-0.121473067259453
19.45,-0.0252474007468527,0.0900243454433433,-0.120705875690704
19.455,-0.0295402278674631,0.0878652998073666,-0.120315909227167
19.46,-0.0347293332703269,0.0877030901712685,-0.120359750767626
19.465,-0.0384277665932619,0.0850415854878298,-0.120559621250098
19.47,-0.0426759720034202,0.0850652401194505,-0.120274619541944
19.475,-0.0475594601469493,0.0862893261799846,-0.120675158281191
19.48,-0.0503353218648991,0.0848241113715028,-0.12027786443288
19.485,-0.0506408161713673,0.0853496541621573,-0.120364272308723
19.49,-0.0531575912739377,0.0909646151884914,-0.120639565391451
19.495,-0.0549179596176982,0.0870428291071761,-0.120400342733685
19.5,-0.0578770198383019,0.0911091751996159,-0.11999277764521
19.505,-0.0563740613844195,0.0878050847523654,-0.119599325681635
19.51,-0.0581402775873165,0.0888795001210121,-0.119197104190244
19.515,-0.0597109188394368,0.0905565389704787,-0.11940795024283
19.52,-0.060130481437531,0.0909537242642294,-0.119781649611798
19.525,-0.0606219861885832,0.0907648574507262,-0.119922867753903
19.53,-0.0605366500441729,0.0890706540284067,-0.120742280040188
19.535,-0.0591647588231986,0.0862402349525919,-0.120761304018568
19.54,-0.0604176552300948,0.0888566295608862,-0.12069039719298
19.545,-0.0606471110609933,0.0867397507158126,-0.120844989530198
19.55,-0.0603463503515214,0.0868246787376065,-0.121275260130416
19.555,-0.0602618042249853,0.0875101584990872,-0.121937721971803
19.56,-0.0587567612083281,0.0885531518325574,-0.122453141754779
19.565,-0.0569001629694008,0.089964606204733,-0.122315022955027
19.57,-0.0554408116971593,0.0906299616332476,-0.123095481957575
19.575,-0.0550207352935049,0.0905363990284145,-0.12341616601794
19.58,-0.0554852452450945,0.0904380861328027,-0.123593114312202
19.585,-0.0525081612196093,0.0931035907870922,-0.124124801988038
19.59,-0.0512005016437529,0.0919869841206985,-0.124956050528908
19.595,-0.0503452960275015,0.0935866426755849,-0.125678238971469
19.6,-0.0480033070423638,0.0959174847706479,-0.126467669927464
19.605,-0.046117663923732,0.0965659678693697,-0.127255257887272
19.61,-0.0448307761567543,0.0970908334608947,-0.127868683498564
19.615,-0.0434382801505909,0.100148174416314,-0.128560873520483
19.62,-0.0433169764487267,0.101021382864253,-0.129325447620874
19.625,-0.0430263800057621,0.1017429580312,-0.129838581002179
19.63,-0.0413109577883781,0.103044159249243,-0.130351457407448
19.635,-0.0406285719193684,0.104844489638619,-0.130849418898891
19.64,-0.0377509405310654,0.103315018123106,-0.131089280588538
19.645,-0.0378908544671838,0.106608854869211,-0.131652419841259
19.65,-0.0367001517739807,0.10833062748659,-0.132088963606337
19.655,-0.0358755943472018,0.109016614960245,-0.132362805645782
19.66,-0.034249094589892,0.109982736111804,-0.132854384706991
19.665,-0.0329701287834307,0.110106246217455,-0.133390237547323
19.67,-0.0318764200001417,0.111106894664943,-0.133501456044272
19.675,-0.0308290051196694,0.111622509998511,-0.133853304457391
19.68,-0.0300298899951044,0.110852589960305,-0.134558557603794
19.685,-0.0293307895757245,0.111527423680831,-0.134997694648322
19.69,-0.0274655302065888,0.110528739259695,-0.135645053582373
19.695,-0.0267340856746198,0.112577640442883,-0.136305275308336
19.7,-0.0240728702145675,0.111985998997753,-0.136941573796088
19.705,-0.0231525853613879,0.113170862085785,-0.137570577466036
19.71,-0.0237394622717517,0.112629744513042,-0.138084582558938
19.715,-0.0227210960399504,0.112598916101685,-0.138525646959415
19.72,-0.0214647629652793,0.113396716907638,-0.138904579685085
19.725,-0.0198373948438972,0.114044953219336,-0.139357913955306
19.73,-0.0169565515163302,0.114821656233059,-0.139729370556573
19.735,-0.0145722811680339,0.115804775848109,-0.140176279281086
19.74,-0.0119725425559884,0.112532311163967,-0.140653367134919
19.745,-0.00999936106004971,0.114193391154563,-0.141018281120005
19.75,-0.00680539247072055,0.112342947795184,-0.141612524653576
19.755,-0.00736097801706684,0.112223760602675,-0.142423422852547
19.76,-0.0079209252671716,0.110282007795379,-0.143047235440144
19.765,-0.00723118191782712,0.109814872345998,-0.143699181193563
19.77,-0.00802602391474526,0.108359464018518,-0.144224094574413
19.775,-0.00995732273918235,0.107686194092475,-0.144846183073859
19.78,-0.0110523024679951,0.110393860925839,-0.145322962572436
19.785,-0.0121823690075193,0.112382692434361,-0.146313281747
19.79,-0.0133570213457336,0.113538109403685,-0.147349573509096
19.795,-0.0145319523774938,0.114693572375034,-0.148393769435607
19.8,-0.015707168529865,0.115849082909649,-0.149332572723481
19.805,-0.033891986894247,0.119996630880638,-0.150191535020942
19.81,-0.0369578914722099,0.119058280304063,-0.151189226996116
19.815,-0.0399955821739486,0.120472030099764,-0.15230467646505
19.82,-0.0419499365465791,0.119508323331863,-0.153676087594888
19.825,-0.0432107625533387,0.117534922524379,-0.155018531356623
19.83,-0.0441175962532648,0.117184726553076,-0.156147291847706
19.835,-0.0450453080535484,0.116618554646524,-0.15684535957225
19.84,-0.0460578378328054,0.113519695007899,-0.157252580653012
19.845,-0.0457998387017246,0.111946339361522,-0.157503100674895
19.85,-0.0435212610430127,0.112380509350921,-0.157579028106515
19.855,-0.0430128305564374,0.109824485058637,-0.157528650652306
19.86,-0.0436479316862607,0.109029262959924,-0.15741604041193
19.865,-0.0426779788905928,0.108799489203201,-0.157141912751632
19.87,-0.0419084832579859,0.107455848645087,-0.156845390652131
19.875,-0.0430096770033817,0.105521118497946,-0.156262203346013
19.88,-0.0436632918075074,0.104748381708574,-0.155505846566689
19.885,-0.0415923487526323,0.104084036220812,-0.154653356485673
19.89,-0.0407237241191603,0.0999465522281728,-0.153806642600736
19.895,-0.044286955351487,0.101789483135564,-0.152966114800908
19.9,-0.0427329086243996,0.102678491392803,-0.15198763830295
19.905,-0.0457937121752877,0.101804639089557,-0.150953619913739
19.91,-0.0449906815362582,0.100254540616416,-0.150031128385054
19.915,-0.045075646236958,0.0997016460348954,-0.148967815678239
19.92,-0.0468981901031126,0.0999989922696801,-0.147355812754342
19.925,-0.0472404168148947,0.0987914151759529,-0.145822191317421
19.93,-0.0461590213688088,0.0969600362870797,-0.144691815997239
19.935,-0.0466795933501728,0.0976880527968125,-0.143406236759342
19.94,-0.0458936960397511,0.0982518799339611,-0.141992994790157
19.945,-0.0458448643536739,0.09906942741895,-0.140471290969457
19.95,-0.044856614842645,0.0974192539467266,-0.139107171066124
19.955,-0.0436318109103812,0.0978964346126386,-0.137699986337242
19.96,-0.0425992554367954,0.0977343378416908,-0.135972069649897
19.965,-0.0422036575594364,0.0971220267486818,-0.134350234410287
19.97,-0.0409210070353753,0.0950057265419495,-0.132935244577355
19.975,-0.0391034411763323,0.0946525478881854,-0.131716079251457
19.98,-0.0378464789943657,0.0968590037448627,-0.130438936556031
19.985,-0.0369452945107793,0.0969519482623657,-0.129314704115321
19.99,-0.0364873683314721,0.0970441940813541,-0.128309726754956
